Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2021M08;100,308
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2021M07;98,144
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2021M06;98,903
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2021M05;96,832
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2021M04;96,478
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2021M03;93,309
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2021M02;90,314
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2021M01;95,346
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M12;91,448
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M11;90,572
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M10;89,625
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M09;90,674
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M08;89,936
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M07;89,690
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M06;89,206
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M05;87,722
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M04;87,674
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M03;89,481
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M02;91,276
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2020M01;92,416
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M12;91,509
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M11;92,563
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M10;92,973
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M09;92,000
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M08;92,469
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M07;93,358
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M06;92,752
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M05;93,329
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M04;93,840
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M03;94,008
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M02;94,765
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;Nacional;2019M01;95,808
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M12;114,322
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M11;113,463
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M10;113,890
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M09;112,966
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M08;112,922
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M07;112,992
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M06;112,485
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M05;110,931
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M04;110,405
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M03;111,129
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M02;113,179
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2025M01;112,640
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M12;108,219
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M11;107,286
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M10;105,322
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M09;104,931
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M08;105,616
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M07;104,844
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M06;106,586
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M05;105,347
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M04;104,243
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M03;104,003
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M02;101,369
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2024M01;102,998
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M12;99,305
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M11;98,480
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M10;100,010
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M09;100,785
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M08;100,332
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M07;100,301
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M06;100,386
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M05;99,301
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M04;99,674
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M03;101,059
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M02;103,524
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2023M01;99,854
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M12;105,952
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M11;104,419
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M10;109,148
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M09;118,154
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M08;126,190
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M07;119,910
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M06;117,149
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M05;113,041
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M04;113,790
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M03;126,564
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M02;114,506
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2022M01;114,136
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M12;114,855
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M11;106,303
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M10;109,054
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M09;104,525
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M08;100,348
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M07;97,513
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M06;98,933
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M05;96,499
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M04;96,092
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M03;92,183
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M02;88,797
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2021M01;94,898
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M12;90,685
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M11;89,764
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M10;88,572
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M09;89,587
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M08;88,690
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M07;88,430
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M06;87,769
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M05;86,222
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M04;85,995
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M03;87,620
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M02;89,354
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2020M01;90,398
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M12;89,082
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M11;90,336
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M10;90,692
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M09;89,727
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M08;90,367
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M07;91,480
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M06;90,843
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M05;91,503
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M04;92,210
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M03;92,257
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M02;93,230
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;01 Andalucía;2019M01;94,722
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M12;118,178
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M11;117,664
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M10;117,772
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M09;116,636
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M08;116,611
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M07;116,752
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M06;116,065
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M05;114,276
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M04;113,232
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M03;114,553
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M02;115,913
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2025M01;115,213
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M12;110,880
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M11;110,298
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M10;108,509
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M09;107,925
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M08;108,911
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M07;108,292
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M06;110,383
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M05;109,449
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M04;108,706
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M03;108,334
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M02;106,089
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2024M01;106,404
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M12;103,047
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M11;102,675
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M10;104,413
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M09;105,170
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M08;104,610
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M07;104,629
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M06;104,273
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M05;103,363
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M04;103,772
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M03;105,866
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M02;108,116
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2023M01;104,960
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M12;109,758
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M11;109,683
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M10;113,909
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M09;121,372
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M08;127,682
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M07;124,180
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M06;121,072
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M05;116,169
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M04;117,430
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M03;126,540
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M02;114,047
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2022M01;113,108
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M12;113,146
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M11;106,403
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M10;108,402
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M09;103,947
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M08;100,293
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M07;98,313
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M06;98,859
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M05;96,558
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M04;96,202
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M03;93,107
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M02;89,890
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2021M01;94,881
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M12;90,854
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M11;89,803
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M10;88,850
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M09;89,951
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M08;89,309
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M07;89,037
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M06;88,333
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M05;86,555
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M04;86,628
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M03;88,976
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M02;91,322
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2020M01;92,773
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M12;91,816
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M11;92,900
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M10;93,447
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M09;92,338
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M08;92,742
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M07;93,635
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M06;93,027
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M05;93,731
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M04;94,228
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M03;94,305
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M02;95,035
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;02 Aragón;2019M01;95,919
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M12;116,841
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M11;116,251
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M10;116,511
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M09;115,433
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M08;115,310
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M07;115,153
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M06;114,464
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M05;112,964
Índice;04 Vivienda, agua, electricidad, gas y otros combustibles;03 Asturias, Principado de;2025M04;112,649
