Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;03 Asturias, Principado de;25 y más años;2021T4;46,65
Ambos sexos;03 Asturias, Principado de;25 y más años;2021T3;46,59
Ambos sexos;03 Asturias, Principado de;25 y más años;2021T2;46,14
Ambos sexos;03 Asturias, Principado de;25 y más años;2021T1;45,97
Ambos sexos;03 Asturias, Principado de;25 y más años;2020T4;45,76
Ambos sexos;03 Asturias, Principado de;25 y más años;2020T3;45,26
Ambos sexos;03 Asturias, Principado de;25 y más años;2020T2;44,22
Ambos sexos;03 Asturias, Principado de;25 y más años;2020T1;45,85
Ambos sexos;03 Asturias, Principado de;25 y más años;2019T4;46,27
Ambos sexos;03 Asturias, Principado de;25 y más años;2019T3;45,36
Ambos sexos;03 Asturias, Principado de;25 y más años;2019T2;45,19
Ambos sexos;03 Asturias, Principado de;25 y más años;2019T1;45,21
Ambos sexos;03 Asturias, Principado de;25 y más años;2018T4;45,96
Ambos sexos;03 Asturias, Principado de;25 y más años;2018T3;46,39
Ambos sexos;03 Asturias, Principado de;25 y más años;2018T2;46,65
Ambos sexos;03 Asturias, Principado de;25 y más años;2018T1;45,57
Ambos sexos;03 Asturias, Principado de;25 y más años;2017T4;45,70
Ambos sexos;03 Asturias, Principado de;25 y más años;2017T3;46,24
Ambos sexos;03 Asturias, Principado de;25 y más años;2017T2;46,66
Ambos sexos;03 Asturias, Principado de;25 y más años;2017T1;45,56
Ambos sexos;03 Asturias, Principado de;25 y más años;2016T4;45,44
Ambos sexos;03 Asturias, Principado de;25 y más años;2016T3;45,65
Ambos sexos;03 Asturias, Principado de;25 y más años;2016T2;44,42
Ambos sexos;03 Asturias, Principado de;25 y más años;2016T1;43,58
Ambos sexos;04 Balears, Illes;Total;2025T3;62,88
Ambos sexos;04 Balears, Illes;Total;2025T2;60,81
Ambos sexos;04 Balears, Illes;Total;2025T1;52,35
Ambos sexos;04 Balears, Illes;Total;2024T4;56,73
Ambos sexos;04 Balears, Illes;Total;2024T3;63,02
Ambos sexos;04 Balears, Illes;Total;2024T2;60,15
Ambos sexos;04 Balears, Illes;Total;2024T1;51,95
Ambos sexos;04 Balears, Illes;Total;2023T4;54,13
Ambos sexos;04 Balears, Illes;Total;2023T3;63,20
Ambos sexos;04 Balears, Illes;Total;2023T2;60,02
Ambos sexos;04 Balears, Illes;Total;2023T1;50,81
Ambos sexos;04 Balears, Illes;Total;2022T4;54,35
Ambos sexos;04 Balears, Illes;Total;2022T3;62,93
Ambos sexos;04 Balears, Illes;Total;2022T2;59,56
Ambos sexos;04 Balears, Illes;Total;2022T1;51,93
Ambos sexos;04 Balears, Illes;Total;2021T4;52,33
Ambos sexos;04 Balears, Illes;Total;2021T3;60,14
Ambos sexos;04 Balears, Illes;Total;2021T2;55,11
Ambos sexos;04 Balears, Illes;Total;2021T1;49,06
Ambos sexos;04 Balears, Illes;Total;2020T4;51,08
Ambos sexos;04 Balears, Illes;Total;2020T3;56,08
Ambos sexos;04 Balears, Illes;Total;2020T2;50,16
Ambos sexos;04 Balears, Illes;Total;2020T1;49,34
Ambos sexos;04 Balears, Illes;Total;2019T4;56,19
Ambos sexos;04 Balears, Illes;Total;2019T3;61,54
Ambos sexos;04 Balears, Illes;Total;2019T2;57,84
Ambos sexos;04 Balears, Illes;Total;2019T1;51,77
Ambos sexos;04 Balears, Illes;Total;2018T4;56,02
Ambos sexos;04 Balears, Illes;Total;2018T3;63,06
Ambos sexos;04 Balears, Illes;Total;2018T2;58,66
Ambos sexos;04 Balears, Illes;Total;2018T1;50,19
Ambos sexos;04 Balears, Illes;Total;2017T4;53,82
Ambos sexos;04 Balears, Illes;Total;2017T3;61,12
Ambos sexos;04 Balears, Illes;Total;2017T2;58,13
Ambos sexos;04 Balears, Illes;Total;2017T1;51,42
Ambos sexos;04 Balears, Illes;Total;2016T4;53,88
Ambos sexos;04 Balears, Illes;Total;2016T3;60,52
Ambos sexos;04 Balears, Illes;Total;2016T2;58,03
Ambos sexos;04 Balears, Illes;Total;2016T1;52,18
Ambos sexos;04 Balears, Illes;Menores de 25 años;2025T3;47,47
Ambos sexos;04 Balears, Illes;Menores de 25 años;2025T2;37,11
Ambos sexos;04 Balears, Illes;Menores de 25 años;2025T1;29,38
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024T4;36,13
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024T3;46,92
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024T2;36,12
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024T1;26,57
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023T4;28,58
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023T3;44,45
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023T2;32,81
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023T1;24,44
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022T4;28,61
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022T3;41,67
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022T2;33,30
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022T1;21,13
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021T4;19,25
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021T3;35,57
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021T2;21,40
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021T1;17,79
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020T4;20,79
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020T3;27,86
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020T2;15,56
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020T1;21,34
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019T4;28,87
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019T3;41,80
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019T2;31,77
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019T1;27,61
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018T4;31,72
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018T3;46,75
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018T2;32,25
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018T1;23,01
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017T4;28,16
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017T3;41,72
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017T2;26,89
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017T1;19,96
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016T4;22,73
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016T3;35,81
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016T2;25,88
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016T1;18,89
Ambos sexos;04 Balears, Illes;25 y más años;2025T3;64,96
Ambos sexos;04 Balears, Illes;25 y más años;2025T2;63,98
Ambos sexos;04 Balears, Illes;25 y más años;2025T1;55,41
Ambos sexos;04 Balears, Illes;25 y más años;2024T4;59,34
Ambos sexos;04 Balears, Illes;25 y más años;2024T3;65,06
Ambos sexos;04 Balears, Illes;25 y más años;2024T2;63,27
Ambos sexos;04 Balears, Illes;25 y más años;2024T1;55,20
Ambos sexos;04 Balears, Illes;25 y más años;2023T4;57,49
Ambos sexos;04 Balears, Illes;25 y más años;2023T3;65,63
Ambos sexos;04 Balears, Illes;25 y más años;2023T2;63,62
Ambos sexos;04 Balears, Illes;25 y más años;2023T1;54,19
Ambos sexos;04 Balears, Illes;25 y más años;2022T4;57,69
Ambos sexos;04 Balears, Illes;25 y más años;2022T3;65,60
Ambos sexos;04 Balears, Illes;25 y más años;2022T2;62,79
Ambos sexos;04 Balears, Illes;25 y más años;2022T1;55,70
Ambos sexos;04 Balears, Illes;25 y más años;2021T4;56,40
Ambos sexos;04 Balears, Illes;25 y más años;2021T3;63,18
Ambos sexos;04 Balears, Illes;25 y más años;2021T2;59,30
Ambos sexos;04 Balears, Illes;25 y más años;2021T1;53,03
Ambos sexos;04 Balears, Illes;25 y más años;2020T4;54,75
Ambos sexos;04 Balears, Illes;25 y más años;2020T3;59,50
Ambos sexos;04 Balears, Illes;25 y más años;2020T2;54,36
Ambos sexos;04 Balears, Illes;25 y más años;2020T1;52,74
Ambos sexos;04 Balears, Illes;25 y más años;2019T4;59,50
Ambos sexos;04 Balears, Illes;25 y más años;2019T3;63,92
Ambos sexos;04 Balears, Illes;25 y más años;2019T2;60,98
Ambos sexos;04 Balears, Illes;25 y más años;2019T1;54,66
Ambos sexos;04 Balears, Illes;25 y más años;2018T4;58,92
Ambos sexos;04 Balears, Illes;25 y más años;2018T3;65,01
Ambos sexos;04 Balears, Illes;25 y más años;2018T2;61,80
Ambos sexos;04 Balears, Illes;25 y más años;2018T1;53,41
Ambos sexos;04 Balears, Illes;25 y más años;2017T4;56,85
Ambos sexos;04 Balears, Illes;25 y más años;2017T3;63,41
Ambos sexos;04 Balears, Illes;25 y más años;2017T2;61,82
Ambos sexos;04 Balears, Illes;25 y más años;2017T1;55,14
Ambos sexos;04 Balears, Illes;25 y más años;2016T4;57,55
Ambos sexos;04 Balears, Illes;25 y más años;2016T3;63,44
Ambos sexos;04 Balears, Illes;25 y más años;2016T2;61,82
Ambos sexos;04 Balears, Illes;25 y más años;2016T1;56,11
Ambos sexos;05 Canarias;Total;2025T3;51,01
Ambos sexos;05 Canarias;Total;2025T2;51,88
Ambos sexos;05 Canarias;Total;2025T1;51,95
Ambos sexos;05 Canarias;Total;2024T4;52,01
Ambos sexos;05 Canarias;Total;2024T3;50,88
Ambos sexos;05 Canarias;Total;2024T2;51,37
Ambos sexos;05 Canarias;Total;2024T1;51,24
Ambos sexos;05 Canarias;Total;2023T4;50,83
Ambos sexos;05 Canarias;Total;2023T3;50,32
Ambos sexos;05 Canarias;Total;2023T2;50,08
Ambos sexos;05 Canarias;Total;2023T1;49,52
Ambos sexos;05 Canarias;Total;2022T4;50,31
Ambos sexos;05 Canarias;Total;2022T3;48,59
Ambos sexos;05 Canarias;Total;2022T2;48,71
Ambos sexos;05 Canarias;Total;2022T1;47,28
Ambos sexos;05 Canarias;Total;2021T4;48,08
Ambos sexos;05 Canarias;Total;2021T3;44,95
Ambos sexos;05 Canarias;Total;2021T2;42,72
Ambos sexos;05 Canarias;Total;2021T1;41,33
Ambos sexos;05 Canarias;Total;2020T4;42,95
Ambos sexos;05 Canarias;Total;2020T3;42,57
Ambos sexos;05 Canarias;Total;2020T2;42,78
Ambos sexos;05 Canarias;Total;2020T1;48,54
Ambos sexos;05 Canarias;Total;2019T4;49,26
Ambos sexos;05 Canarias;Total;2019T3;46,89
Ambos sexos;05 Canarias;Total;2019T2;47,56
Ambos sexos;05 Canarias;Total;2019T1;47,41
Ambos sexos;05 Canarias;Total;2018T4;48,78
Ambos sexos;05 Canarias;Total;2018T3;48,83
Ambos sexos;05 Canarias;Total;2018T2;47,84
Ambos sexos;05 Canarias;Total;2018T1;47,66
Ambos sexos;05 Canarias;Total;2017T4;47,49
Ambos sexos;05 Canarias;Total;2017T3;46,88
Ambos sexos;05 Canarias;Total;2017T2;45,61
Ambos sexos;05 Canarias;Total;2017T1;44,70
Ambos sexos;05 Canarias;Total;2016T4;45,76
Ambos sexos;05 Canarias;Total;2016T3;45,28
Ambos sexos;05 Canarias;Total;2016T2;44,51
Ambos sexos;05 Canarias;Total;2016T1;45,19
Ambos sexos;05 Canarias;Menores de 25 años;2025T3;26,64
Ambos sexos;05 Canarias;Menores de 25 años;2025T2;25,22
Ambos sexos;05 Canarias;Menores de 25 años;2025T1;23,85
Ambos sexos;05 Canarias;Menores de 25 años;2024T4;24,01
Ambos sexos;05 Canarias;Menores de 25 años;2024T3;27,20
Ambos sexos;05 Canarias;Menores de 25 años;2024T2;26,83
Ambos sexos;05 Canarias;Menores de 25 años;2024T1;27,68
Ambos sexos;05 Canarias;Menores de 25 años;2023T4;25,75
Ambos sexos;05 Canarias;Menores de 25 años;2023T3;28,93
Ambos sexos;05 Canarias;Menores de 25 años;2023T2;24,76
Ambos sexos;05 Canarias;Menores de 25 años;2023T1;21,28
Ambos sexos;05 Canarias;Menores de 25 años;2022T4;22,48
Ambos sexos;05 Canarias;Menores de 25 años;2022T3;19,90
Ambos sexos;05 Canarias;Menores de 25 años;2022T2;19,22
Ambos sexos;05 Canarias;Menores de 25 años;2022T1;12,15
Ambos sexos;05 Canarias;Menores de 25 años;2021T4;13,38
Ambos sexos;05 Canarias;Menores de 25 años;2021T3;13,97
Ambos sexos;05 Canarias;Menores de 25 años;2021T2;13,85
Ambos sexos;05 Canarias;Menores de 25 años;2021T1;11,42
Ambos sexos;05 Canarias;Menores de 25 años;2020T4;12,20
Ambos sexos;05 Canarias;Menores de 25 años;2020T3;11,69
Ambos sexos;05 Canarias;Menores de 25 años;2020T2;13,62
Ambos sexos;05 Canarias;Menores de 25 años;2020T1;21,82
Ambos sexos;05 Canarias;Menores de 25 años;2019T4;25,34
Ambos sexos;05 Canarias;Menores de 25 años;2019T3;22,21
Ambos sexos;05 Canarias;Menores de 25 años;2019T2;18,98
Ambos sexos;05 Canarias;Menores de 25 años;2019T1;20,67
Ambos sexos;05 Canarias;Menores de 25 años;2018T4;22,87
Ambos sexos;05 Canarias;Menores de 25 años;2018T3;24,26
Ambos sexos;05 Canarias;Menores de 25 años;2018T2;21,94
Ambos sexos;05 Canarias;Menores de 25 años;2018T1;21,02
Ambos sexos;05 Canarias;Menores de 25 años;2017T4;21,16
Ambos sexos;05 Canarias;Menores de 25 años;2017T3;23,61
Ambos sexos;05 Canarias;Menores de 25 años;2017T2;19,34
Ambos sexos;05 Canarias;Menores de 25 años;2017T1;18,85
Ambos sexos;05 Canarias;Menores de 25 años;2016T4;18,16
Ambos sexos;05 Canarias;Menores de 25 años;2016T3;18,33
Ambos sexos;05 Canarias;Menores de 25 años;2016T2;14,87
Ambos sexos;05 Canarias;Menores de 25 años;2016T1;20,08
Ambos sexos;05 Canarias;25 y más años;2025T3;54,05
Ambos sexos;05 Canarias;25 y más años;2025T2;55,18
Ambos sexos;05 Canarias;25 y más años;2025T1;55,50
Ambos sexos;05 Canarias;25 y más años;2024T4;55,60
Ambos sexos;05 Canarias;25 y más años;2024T3;53,89
Ambos sexos;05 Canarias;25 y más años;2024T2;54,53
Ambos sexos;05 Canarias;25 y más años;2024T1;54,19
Ambos sexos;05 Canarias;25 y más años;2023T4;53,99
Ambos sexos;05 Canarias;25 y más años;2023T3;52,97
Ambos sexos;05 Canarias;25 y más años;2023T2;53,29
Ambos sexos;05 Canarias;25 y más años;2023T1;53,02
Ambos sexos;05 Canarias;25 y más años;2022T4;53,75
Ambos sexos;05 Canarias;25 y más años;2022T3;52,19
Ambos sexos;05 Canarias;25 y más años;2022T2;52,37
Ambos sexos;05 Canarias;25 y más años;2022T1;51,67
Ambos sexos;05 Canarias;25 y más años;2021T4;52,37
Ambos sexos;05 Canarias;25 y más años;2021T3;48,80
Ambos sexos;05 Canarias;25 y más años;2021T2;46,32
Ambos sexos;05 Canarias;25 y más años;2021T1;45,06
Ambos sexos;05 Canarias;25 y más años;2020T4;46,77
Ambos sexos;05 Canarias;25 y más años;2020T3;46,41
Ambos sexos;05 Canarias;25 y más años;2020T2;46,42
Ambos sexos;05 Canarias;25 y más años;2020T1;51,87
Ambos sexos;05 Canarias;25 y más años;2019T4;52,23
Ambos sexos;05 Canarias;25 y más años;2019T3;49,95
Ambos sexos;05 Canarias;25 y más años;2019T2;51,10
Ambos sexos;05 Canarias;25 y más años;2019T1;50,72
Ambos sexos;05 Canarias;25 y más años;2018T4;51,98
Ambos sexos;05 Canarias;25 y más años;2018T3;51,86
Ambos sexos;05 Canarias;25 y más años;2018T2;51,04
Ambos sexos;05 Canarias;25 y más años;2018T1;50,94
Ambos sexos;05 Canarias;25 y más años;2017T4;50,74
Ambos sexos;05 Canarias;25 y más años;2017T3;49,75
Ambos sexos;05 Canarias;25 y más años;2017T2;48,85
Ambos sexos;05 Canarias;25 y más años;2017T1;47,89
Ambos sexos;05 Canarias;25 y más años;2016T4;49,16
Ambos sexos;05 Canarias;25 y más años;2016T3;48,61
Ambos sexos;05 Canarias;25 y más años;2016T2;48,17
Ambos sexos;05 Canarias;25 y más años;2016T1;48,29
Ambos sexos;06 Cantabria;Total;2025T3;51,80
Ambos sexos;06 Cantabria;Total;2025T2;51,65
Ambos sexos;06 Cantabria;Total;2025T1;50,94
Ambos sexos;06 Cantabria;Total;2024T4;50,73
Ambos sexos;06 Cantabria;Total;2024T3;52,82
Ambos sexos;06 Cantabria;Total;2024T2;50,83
Ambos sexos;06 Cantabria;Total;2024T1;51,60
Ambos sexos;06 Cantabria;Total;2023T4;50,43
Ambos sexos;06 Cantabria;Total;2023T3;51,44
Ambos sexos;06 Cantabria;Total;2023T2;50,67
Ambos sexos;06 Cantabria;Total;2023T1;48,87
Ambos sexos;06 Cantabria;Total;2022T4;48,44
Ambos sexos;06 Cantabria;Total;2022T3;50,72
Ambos sexos;06 Cantabria;Total;2022T2;50,24
Ambos sexos;06 Cantabria;Total;2022T1;48,47
Ambos sexos;06 Cantabria;Total;2021T4;48,60
Ambos sexos;06 Cantabria;Total;2021T3;51,31
Ambos sexos;06 Cantabria;Total;2021T2;48,48
Ambos sexos;06 Cantabria;Total;2021T1;47,65
Ambos sexos;06 Cantabria;Total;2020T4;47,74
Ambos sexos;06 Cantabria;Total;2020T3;48,58
Ambos sexos;06 Cantabria;Total;2020T2;44,46
Ambos sexos;06 Cantabria;Total;2020T1;48,34
Ambos sexos;06 Cantabria;Total;2019T4;49,50
Ambos sexos;06 Cantabria;Total;2019T3;50,37
Ambos sexos;06 Cantabria;Total;2019T2;49,55
Ambos sexos;06 Cantabria;Total;2019T1;48,15
Ambos sexos;06 Cantabria;Total;2018T4;49,04
Ambos sexos;06 Cantabria;Total;2018T3;50,14
Ambos sexos;06 Cantabria;Total;2018T2;48,77
Ambos sexos;06 Cantabria;Total;2018T1;47,90
Ambos sexos;06 Cantabria;Total;2017T4;48,32
Ambos sexos;06 Cantabria;Total;2017T3;48,72
Ambos sexos;06 Cantabria;Total;2017T2;48,03
Ambos sexos;06 Cantabria;Total;2017T1;47,81
Ambos sexos;06 Cantabria;Total;2016T4;48,95
Ambos sexos;06 Cantabria;Total;2016T3;49,39
Ambos sexos;06 Cantabria;Total;2016T2;47,57
Ambos sexos;06 Cantabria;Total;2016T1;45,15
Ambos sexos;06 Cantabria;Menores de 25 años;2025T3;36,78
Ambos sexos;06 Cantabria;Menores de 25 años;2025T2;26,83
Ambos sexos;06 Cantabria;Menores de 25 años;2025T1;20,72
Ambos sexos;06 Cantabria;Menores de 25 años;2024T4;24,17
Ambos sexos;06 Cantabria;Menores de 25 años;2024T3;32,85
Ambos sexos;06 Cantabria;Menores de 25 años;2024T2;19,21
Ambos sexos;06 Cantabria;Menores de 25 años;2024T1;19,16
Ambos sexos;06 Cantabria;Menores de 25 años;2023T4;19,11
Ambos sexos;06 Cantabria;Menores de 25 años;2023T3;30,07
Ambos sexos;06 Cantabria;Menores de 25 años;2023T2;22,11
Ambos sexos;06 Cantabria;Menores de 25 años;2023T1;21,69
Ambos sexos;06 Cantabria;Menores de 25 años;2022T4;18,80
Ambos sexos;06 Cantabria;Menores de 25 años;2022T3;24,40
Ambos sexos;06 Cantabria;Menores de 25 años;2022T2;19,40
Ambos sexos;06 Cantabria;Menores de 25 años;2022T1;16,69
Ambos sexos;06 Cantabria;Menores de 25 años;2021T4;18,30
Ambos sexos;06 Cantabria;Menores de 25 años;2021T3;27,15
Ambos sexos;06 Cantabria;Menores de 25 años;2021T2;16,54
Ambos sexos;06 Cantabria;Menores de 25 años;2021T1;12,93
Ambos sexos;06 Cantabria;Menores de 25 años;2020T4;15,15
Ambos sexos;06 Cantabria;Menores de 25 años;2020T3;18,96
Ambos sexos;06 Cantabria;Menores de 25 años;2020T2;9,70
Ambos sexos;06 Cantabria;Menores de 25 años;2020T1;15,20
Ambos sexos;06 Cantabria;Menores de 25 años;2019T4;20,51
Ambos sexos;06 Cantabria;Menores de 25 años;2019T3;20,67
Ambos sexos;06 Cantabria;Menores de 25 años;2019T2;14,67
Ambos sexos;06 Cantabria;Menores de 25 años;2019T1;12,84
Ambos sexos;06 Cantabria;Menores de 25 años;2018T4;16,08
Ambos sexos;06 Cantabria;Menores de 25 años;2018T3;21,27
Ambos sexos;06 Cantabria;Menores de 25 años;2018T2;17,68
Ambos sexos;06 Cantabria;Menores de 25 años;2018T1;14,85
Ambos sexos;06 Cantabria;Menores de 25 años;2017T4;17,19
Ambos sexos;06 Cantabria;Menores de 25 años;2017T3;20,92
Ambos sexos;06 Cantabria;Menores de 25 años;2017T2;20,27
Ambos sexos;06 Cantabria;Menores de 25 años;2017T1;19,30
Ambos sexos;06 Cantabria;Menores de 25 años;2016T4;20,24
Ambos sexos;06 Cantabria;Menores de 25 años;2016T3;21,77
Ambos sexos;06 Cantabria;Menores de 25 años;2016T2;17,38
Ambos sexos;06 Cantabria;Menores de 25 años;2016T1;19,71
Ambos sexos;06 Cantabria;25 y más años;2025T3;53,57
Ambos sexos;06 Cantabria;25 y más años;2025T2;54,56
Ambos sexos;06 Cantabria;25 y más años;2025T1;54,42
Ambos sexos;06 Cantabria;25 y más años;2024T4;53,83
Ambos sexos;06 Cantabria;25 y más años;2024T3;55,11
Ambos sexos;06 Cantabria;25 y más años;2024T2;54,39
Ambos sexos;06 Cantabria;25 y más años;2024T1;55,13
Ambos sexos;06 Cantabria;25 y más años;2023T4;53,80
Ambos sexos;06 Cantabria;25 y más años;2023T3;53,73
Ambos sexos;06 Cantabria;25 y más años;2023T2;53,70
Ambos sexos;06 Cantabria;25 y más años;2023T1;51,76
Ambos sexos;06 Cantabria;25 y más años;2022T4;51,61
Ambos sexos;06 Cantabria;25 y más años;2022T3;53,53
Ambos sexos;06 Cantabria;25 y más años;2022T2;53,60
Ambos sexos;06 Cantabria;25 y más años;2022T1;51,86
Ambos sexos;06 Cantabria;25 y más años;2021T4;51,69
Ambos sexos;06 Cantabria;25 y más años;2021T3;53,73
Ambos sexos;06 Cantabria;25 y más años;2021T2;51,75
Ambos sexos;06 Cantabria;25 y más años;2021T1;51,24
Ambos sexos;06 Cantabria;25 y más años;2020T4;51,14
Ambos sexos;06 Cantabria;25 y más años;2020T3;51,65
Ambos sexos;06 Cantabria;25 y más años;2020T2;48,04
Ambos sexos;06 Cantabria;25 y más años;2020T1;51,73
Ambos sexos;06 Cantabria;25 y más años;2019T4;52,44
Ambos sexos;06 Cantabria;25 y más años;2019T3;53,36
Ambos sexos;06 Cantabria;25 y más años;2019T2;53,04
Ambos sexos;06 Cantabria;25 y más años;2019T1;51,65
Ambos sexos;06 Cantabria;25 y más años;2018T4;52,28
Ambos sexos;06 Cantabria;25 y más años;2018T3;52,97
Ambos sexos;06 Cantabria;25 y más años;2018T2;51,80
Ambos sexos;06 Cantabria;25 y más años;2018T1;51,11
Ambos sexos;06 Cantabria;25 y más años;2017T4;51,33
Ambos sexos;06 Cantabria;25 y más años;2017T3;51,41
Ambos sexos;06 Cantabria;25 y más años;2017T2;50,71
Ambos sexos;06 Cantabria;25 y más años;2017T1;50,56
Ambos sexos;06 Cantabria;25 y más años;2016T4;51,71
Ambos sexos;06 Cantabria;25 y más años;2016T3;52,04
Ambos sexos;06 Cantabria;25 y más años;2016T2;50,47
Ambos sexos;06 Cantabria;25 y más años;2016T1;47,60
Ambos sexos;07 Castilla y León;Total;2025T3;50,18
Ambos sexos;07 Castilla y León;Total;2025T2;49,96
Ambos sexos;07 Castilla y León;Total;2025T1;49,34
