Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;03 Asturias, Principado de;25 y más años;2021T4;10,06
Ambos sexos;03 Asturias, Principado de;25 y más años;2021T3;11,20
Ambos sexos;03 Asturias, Principado de;25 y más años;2021T2;12,24
Ambos sexos;03 Asturias, Principado de;25 y más años;2021T1;13,07
Ambos sexos;03 Asturias, Principado de;25 y más años;2020T4;12,47
Ambos sexos;03 Asturias, Principado de;25 y más años;2020T3;13,01
Ambos sexos;03 Asturias, Principado de;25 y más años;2020T2;13,66
Ambos sexos;03 Asturias, Principado de;25 y más años;2020T1;13,78
Ambos sexos;03 Asturias, Principado de;25 y más años;2019T4;12,39
Ambos sexos;03 Asturias, Principado de;25 y más años;2019T3;13,80
Ambos sexos;03 Asturias, Principado de;25 y más años;2019T2;13,65
Ambos sexos;03 Asturias, Principado de;25 y más años;2019T1;14,37
Ambos sexos;03 Asturias, Principado de;25 y más años;2018T4;12,28
Ambos sexos;03 Asturias, Principado de;25 y más años;2018T3;12,52
Ambos sexos;03 Asturias, Principado de;25 y más años;2018T2;11,85
Ambos sexos;03 Asturias, Principado de;25 y más años;2018T1;13,89
Ambos sexos;03 Asturias, Principado de;25 y más años;2017T4;13,37
Ambos sexos;03 Asturias, Principado de;25 y más años;2017T3;11,98
Ambos sexos;03 Asturias, Principado de;25 y más años;2017T2;11,98
Ambos sexos;03 Asturias, Principado de;25 y más años;2017T1;13,47
Ambos sexos;03 Asturias, Principado de;25 y más años;2016T4;13,62
Ambos sexos;03 Asturias, Principado de;25 y más años;2016T3;15,64
Ambos sexos;03 Asturias, Principado de;25 y más años;2016T2;17,45
Ambos sexos;03 Asturias, Principado de;25 y más años;2016T1;17,99
Ambos sexos;04 Balears, Illes;Total;2025T3;5,77
Ambos sexos;04 Balears, Illes;Total;2025T2;7,41
Ambos sexos;04 Balears, Illes;Total;2025T1;14,78
Ambos sexos;04 Balears, Illes;Total;2024T4;8,20
Ambos sexos;04 Balears, Illes;Total;2024T3;6,17
Ambos sexos;04 Balears, Illes;Total;2024T2;7,95
Ambos sexos;04 Balears, Illes;Total;2024T1;15,48
Ambos sexos;04 Balears, Illes;Total;2023T4;11,16
Ambos sexos;04 Balears, Illes;Total;2023T3;5,85
Ambos sexos;04 Balears, Illes;Total;2023T2;7,12
Ambos sexos;04 Balears, Illes;Total;2023T1;17,79
Ambos sexos;04 Balears, Illes;Total;2022T4;10,70
Ambos sexos;04 Balears, Illes;Total;2022T3;5,61
Ambos sexos;04 Balears, Illes;Total;2022T2;9,02
Ambos sexos;04 Balears, Illes;Total;2022T1;17,61
Ambos sexos;04 Balears, Illes;Total;2021T4;14,58
Ambos sexos;04 Balears, Illes;Total;2021T3;10,02
Ambos sexos;04 Balears, Illes;Total;2021T2;14,74
Ambos sexos;04 Balears, Illes;Total;2021T1;18,40
Ambos sexos;04 Balears, Illes;Total;2020T4;17,34
Ambos sexos;04 Balears, Illes;Total;2020T3;13,28
Ambos sexos;04 Balears, Illes;Total;2020T2;15,93
Ambos sexos;04 Balears, Illes;Total;2020T1;18,20
Ambos sexos;04 Balears, Illes;Total;2019T4;9,91
Ambos sexos;04 Balears, Illes;Total;2019T3;8,18
Ambos sexos;04 Balears, Illes;Total;2019T2;12,13
Ambos sexos;04 Balears, Illes;Total;2019T1;17,06
Ambos sexos;04 Balears, Illes;Total;2018T4;10,91
Ambos sexos;04 Balears, Illes;Total;2018T3;7,16
Ambos sexos;04 Balears, Illes;Total;2018T2;11,22
Ambos sexos;04 Balears, Illes;Total;2018T1;17,42
Ambos sexos;04 Balears, Illes;Total;2017T4;12,61
Ambos sexos;04 Balears, Illes;Total;2017T3;9,25
Ambos sexos;04 Balears, Illes;Total;2017T2;11,49
Ambos sexos;04 Balears, Illes;Total;2017T1;16,76
Ambos sexos;04 Balears, Illes;Total;2016T4;13,80
Ambos sexos;04 Balears, Illes;Total;2016T3;10,60
Ambos sexos;04 Balears, Illes;Total;2016T2;13,02
Ambos sexos;04 Balears, Illes;Total;2016T1;18,41
Ambos sexos;04 Balears, Illes;Menores de 25 años;2025T3;15,04
Ambos sexos;04 Balears, Illes;Menores de 25 años;2025T2;13,99
Ambos sexos;04 Balears, Illes;Menores de 25 años;2025T1;27,45
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024T4;20,31
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024T3;18,56
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024T2;24,01
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024T1;33,67
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023T4;22,74
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023T3;10,99
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023T2;20,60
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023T1;30,67
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022T4;22,44
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022T3;15,94
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022T2;23,71
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022T1;33,65
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021T4;33,69
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021T3;20,87
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021T2;43,46
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021T1;38,00
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020T4;41,26
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020T3;38,78
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020T2;46,79
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020T1;41,15
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019T4;25,75
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019T3;22,02
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019T2;33,55
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019T1;36,45
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018T4;22,66
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018T3;14,34
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018T2;36,26
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018T1;37,68
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017T4;29,71
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017T3;21,94
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017T2;34,31
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017T1;41,77
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016T4;39,98
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016T3;27,10
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016T2;38,14
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016T1;53,01
Ambos sexos;04 Balears, Illes;25 y más años;2025T3;4,75
Ambos sexos;04 Balears, Illes;25 y más años;2025T2;6,85
Ambos sexos;04 Balears, Illes;25 y más años;2025T1;13,72
Ambos sexos;04 Balears, Illes;25 y más años;2024T4;7,11
Ambos sexos;04 Balears, Illes;25 y más años;2024T3;4,85
Ambos sexos;04 Balears, Illes;25 y más años;2024T2;6,48
Ambos sexos;04 Balears, Illes;25 y más años;2024T1;14,04
Ambos sexos;04 Balears, Illes;25 y más años;2023T4;10,28
Ambos sexos;04 Balears, Illes;25 y más años;2023T3;5,37
Ambos sexos;04 Balears, Illes;25 y más años;2023T2;6,03
Ambos sexos;04 Balears, Illes;25 y más años;2023T1;16,90
Ambos sexos;04 Balears, Illes;25 y más años;2022T4;9,82
Ambos sexos;04 Balears, Illes;25 y más años;2022T3;4,67
Ambos sexos;04 Balears, Illes;25 y más años;2022T2;7,86
Ambos sexos;04 Balears, Illes;25 y más años;2022T1;16,67
Ambos sexos;04 Balears, Illes;25 y más años;2021T4;13,53
Ambos sexos;04 Balears, Illes;25 y más años;2021T3;9,15
Ambos sexos;04 Balears, Illes;25 y más años;2021T2;12,75
Ambos sexos;04 Balears, Illes;25 y más años;2021T1;17,29
Ambos sexos;04 Balears, Illes;25 y más años;2020T4;15,76
Ambos sexos;04 Balears, Illes;25 y más años;2020T3;11,18
Ambos sexos;04 Balears, Illes;25 y más años;2020T2;14,20
Ambos sexos;04 Balears, Illes;25 y más años;2020T1;16,60
Ambos sexos;04 Balears, Illes;25 y más años;2019T4;8,76
Ambos sexos;04 Balears, Illes;25 y más años;2019T3;6,88
Ambos sexos;04 Balears, Illes;25 y más años;2019T2;10,32
Ambos sexos;04 Balears, Illes;25 y más años;2019T1;15,50
Ambos sexos;04 Balears, Illes;25 y más años;2018T4;10,03
Ambos sexos;04 Balears, Illes;25 y más años;2018T3;6,49
Ambos sexos;04 Balears, Illes;25 y más años;2018T2;9,00
Ambos sexos;04 Balears, Illes;25 y más años;2018T1;16,03
Ambos sexos;04 Balears, Illes;25 y más años;2017T4;11,35
Ambos sexos;04 Balears, Illes;25 y más años;2017T3;8,09
Ambos sexos;04 Balears, Illes;25 y más años;2017T2;9,88
Ambos sexos;04 Balears, Illes;25 y más años;2017T1;15,20
Ambos sexos;04 Balears, Illes;25 y más años;2016T4;12,01
Ambos sexos;04 Balears, Illes;25 y más años;2016T3;9,24
Ambos sexos;04 Balears, Illes;25 y más años;2016T2;11,24
Ambos sexos;04 Balears, Illes;25 y más años;2016T1;15,95
Ambos sexos;05 Canarias;Total;2025T3;14,59
Ambos sexos;05 Canarias;Total;2025T2;13,33
Ambos sexos;05 Canarias;Total;2025T1;13,53
Ambos sexos;05 Canarias;Total;2024T4;11,91
Ambos sexos;05 Canarias;Total;2024T3;14,40
Ambos sexos;05 Canarias;Total;2024T2;13,86
Ambos sexos;05 Canarias;Total;2024T1;14,88
Ambos sexos;05 Canarias;Total;2023T4;16,06
Ambos sexos;05 Canarias;Total;2023T3;15,04
Ambos sexos;05 Canarias;Total;2023T2;15,65
Ambos sexos;05 Canarias;Total;2023T1;17,55
Ambos sexos;05 Canarias;Total;2022T4;14,87
Ambos sexos;05 Canarias;Total;2022T3;17,49
Ambos sexos;05 Canarias;Total;2022T2;17,93
Ambos sexos;05 Canarias;Total;2022T1;20,27
Ambos sexos;05 Canarias;Total;2021T4;19,23
Ambos sexos;05 Canarias;Total;2021T3;24,49
Ambos sexos;05 Canarias;Total;2021T2;24,77
Ambos sexos;05 Canarias;Total;2021T1;25,58
Ambos sexos;05 Canarias;Total;2020T4;25,22
Ambos sexos;05 Canarias;Total;2020T3;25,04
Ambos sexos;05 Canarias;Total;2020T2;21,55
Ambos sexos;05 Canarias;Total;2020T1;18,79
Ambos sexos;05 Canarias;Total;2019T4;18,78
Ambos sexos;05 Canarias;Total;2019T3;21,19
Ambos sexos;05 Canarias;Total;2019T2;21,00
Ambos sexos;05 Canarias;Total;2019T1;21,03
Ambos sexos;05 Canarias;Total;2018T4;19,99
Ambos sexos;05 Canarias;Total;2018T3;19,64
Ambos sexos;05 Canarias;Total;2018T2;20,06
Ambos sexos;05 Canarias;Total;2018T1;20,62
Ambos sexos;05 Canarias;Total;2017T4;22,04
Ambos sexos;05 Canarias;Total;2017T3;21,87
Ambos sexos;05 Canarias;Total;2017T2;24,30
Ambos sexos;05 Canarias;Total;2017T1;25,68
Ambos sexos;05 Canarias;Total;2016T4;24,90
Ambos sexos;05 Canarias;Total;2016T3;26,01
Ambos sexos;05 Canarias;Total;2016T2;27,33
Ambos sexos;05 Canarias;Total;2016T1;26,00
Ambos sexos;05 Canarias;Menores de 25 años;2025T3;33,37
Ambos sexos;05 Canarias;Menores de 25 años;2025T2;33,55
Ambos sexos;05 Canarias;Menores de 25 años;2025T1;32,06
Ambos sexos;05 Canarias;Menores de 25 años;2024T4;24,74
Ambos sexos;05 Canarias;Menores de 25 años;2024T3;32,03
Ambos sexos;05 Canarias;Menores de 25 años;2024T2;28,18
Ambos sexos;05 Canarias;Menores de 25 años;2024T1;28,28
Ambos sexos;05 Canarias;Menores de 25 años;2023T4;33,88
Ambos sexos;05 Canarias;Menores de 25 años;2023T3;29,92
Ambos sexos;05 Canarias;Menores de 25 años;2023T2;31,94
Ambos sexos;05 Canarias;Menores de 25 años;2023T1;36,19
Ambos sexos;05 Canarias;Menores de 25 años;2022T4;34,76
Ambos sexos;05 Canarias;Menores de 25 años;2022T3;40,76
Ambos sexos;05 Canarias;Menores de 25 años;2022T2;41,05
Ambos sexos;05 Canarias;Menores de 25 años;2022T1;56,57
Ambos sexos;05 Canarias;Menores de 25 años;2021T4;54,52
Ambos sexos;05 Canarias;Menores de 25 años;2021T3;57,17
Ambos sexos;05 Canarias;Menores de 25 años;2021T2;53,38
Ambos sexos;05 Canarias;Menores de 25 años;2021T1;62,77
Ambos sexos;05 Canarias;Menores de 25 años;2020T4;57,72
Ambos sexos;05 Canarias;Menores de 25 años;2020T3;61,72
Ambos sexos;05 Canarias;Menores de 25 años;2020T2;49,79
Ambos sexos;05 Canarias;Menores de 25 años;2020T1;39,30
Ambos sexos;05 Canarias;Menores de 25 años;2019T4;35,34
Ambos sexos;05 Canarias;Menores de 25 años;2019T3;40,77
Ambos sexos;05 Canarias;Menores de 25 años;2019T2;48,06
Ambos sexos;05 Canarias;Menores de 25 años;2019T1;45,09
Ambos sexos;05 Canarias;Menores de 25 años;2018T4;37,30
Ambos sexos;05 Canarias;Menores de 25 años;2018T3;37,47
Ambos sexos;05 Canarias;Menores de 25 años;2018T2;39,67
Ambos sexos;05 Canarias;Menores de 25 años;2018T1;40,15
Ambos sexos;05 Canarias;Menores de 25 años;2017T4;43,65
Ambos sexos;05 Canarias;Menores de 25 años;2017T3;40,95
Ambos sexos;05 Canarias;Menores de 25 años;2017T2;48,27
Ambos sexos;05 Canarias;Menores de 25 años;2017T1;48,75
Ambos sexos;05 Canarias;Menores de 25 años;2016T4;50,57
Ambos sexos;05 Canarias;Menores de 25 años;2016T3;51,42
Ambos sexos;05 Canarias;Menores de 25 años;2016T2;57,62
Ambos sexos;05 Canarias;Menores de 25 años;2016T1;45,81
Ambos sexos;05 Canarias;25 y más años;2025T3;13,08
Ambos sexos;05 Canarias;25 y más años;2025T2;11,81
Ambos sexos;05 Canarias;25 y más años;2025T1;12,23
Ambos sexos;05 Canarias;25 y más años;2024T4;11,07
Ambos sexos;05 Canarias;25 y más años;2024T3;12,95
Ambos sexos;05 Canarias;25 y más años;2024T2;12,75
Ambos sexos;05 Canarias;25 y más años;2024T1;13,85
Ambos sexos;05 Canarias;25 y más años;2023T4;14,67
Ambos sexos;05 Canarias;25 y más años;2023T3;13,80
Ambos sexos;05 Canarias;25 y más años;2023T2;14,45
Ambos sexos;05 Canarias;25 y más años;2023T1;16,33
Ambos sexos;05 Canarias;25 y más años;2022T4;13,50
Ambos sexos;05 Canarias;25 y más años;2022T3;15,91
Ambos sexos;05 Canarias;25 y más años;2022T2;16,43
Ambos sexos;05 Canarias;25 y más años;2022T1;18,26
Ambos sexos;05 Canarias;25 y más años;2021T4;17,20
Ambos sexos;05 Canarias;25 y más años;2021T3;22,39
Ambos sexos;05 Canarias;25 y más años;2021T2;23,01
Ambos sexos;05 Canarias;25 y más años;2021T1;23,16
Ambos sexos;05 Canarias;25 y más años;2020T4;23,31
Ambos sexos;05 Canarias;25 y más años;2020T3;22,72
Ambos sexos;05 Canarias;25 y más años;2020T2;19,91
Ambos sexos;05 Canarias;25 y más años;2020T1;17,33
Ambos sexos;05 Canarias;25 y más años;2019T4;17,51
Ambos sexos;05 Canarias;25 y más años;2019T3;19,72
Ambos sexos;05 Canarias;25 y más años;2019T2;19,07
Ambos sexos;05 Canarias;25 y más años;2019T1;19,25
Ambos sexos;05 Canarias;25 y más años;2018T4;18,77
Ambos sexos;05 Canarias;25 y más años;2018T3;18,30
Ambos sexos;05 Canarias;25 y más años;2018T2;18,65
Ambos sexos;05 Canarias;25 y más años;2018T1;19,28
Ambos sexos;05 Canarias;25 y más años;2017T4;20,47
Ambos sexos;05 Canarias;25 y más años;2017T3;20,36
Ambos sexos;05 Canarias;25 y más años;2017T2;22,55
Ambos sexos;05 Canarias;25 y más años;2017T1;24,02
Ambos sexos;05 Canarias;25 y más años;2016T4;23,08
Ambos sexos;05 Canarias;25 y más años;2016T3;24,17
Ambos sexos;05 Canarias;25 y más años;2016T2;25,29
Ambos sexos;05 Canarias;25 y más años;2016T1;24,58
Ambos sexos;06 Cantabria;Total;2025T3;7,62
Ambos sexos;06 Cantabria;Total;2025T2;7,10
Ambos sexos;06 Cantabria;Total;2025T1;7,86
Ambos sexos;06 Cantabria;Total;2024T4;8,23
Ambos sexos;06 Cantabria;Total;2024T3;7,17
Ambos sexos;06 Cantabria;Total;2024T2;8,46
Ambos sexos;06 Cantabria;Total;2024T1;7,53
Ambos sexos;06 Cantabria;Total;2023T4;7,39
Ambos sexos;06 Cantabria;Total;2023T3;7,70
Ambos sexos;06 Cantabria;Total;2023T2;8,02
Ambos sexos;06 Cantabria;Total;2023T1;9,46
Ambos sexos;06 Cantabria;Total;2022T4;10,53
Ambos sexos;06 Cantabria;Total;2022T3;8,62
Ambos sexos;06 Cantabria;Total;2022T2;8,32
Ambos sexos;06 Cantabria;Total;2022T1;10,83
Ambos sexos;06 Cantabria;Total;2021T4;11,58
Ambos sexos;06 Cantabria;Total;2021T3;9,74
Ambos sexos;06 Cantabria;Total;2021T2;12,15
Ambos sexos;06 Cantabria;Total;2021T1;11,59
Ambos sexos;06 Cantabria;Total;2020T4;11,79
Ambos sexos;06 Cantabria;Total;2020T3;12,02
Ambos sexos;06 Cantabria;Total;2020T2;13,76
Ambos sexos;06 Cantabria;Total;2020T1;11,09
Ambos sexos;06 Cantabria;Total;2019T4;11,18
Ambos sexos;06 Cantabria;Total;2019T3;8,73
Ambos sexos;06 Cantabria;Total;2019T2;9,01
Ambos sexos;06 Cantabria;Total;2019T1;12,20
Ambos sexos;06 Cantabria;Total;2018T4;9,68
Ambos sexos;06 Cantabria;Total;2018T3;8,99
Ambos sexos;06 Cantabria;Total;2018T2;11,57
Ambos sexos;06 Cantabria;Total;2018T1;12,46
Ambos sexos;06 Cantabria;Total;2017T4;13,49
Ambos sexos;06 Cantabria;Total;2017T3;12,67
Ambos sexos;06 Cantabria;Total;2017T2;14,03
Ambos sexos;06 Cantabria;Total;2017T1;14,07
Ambos sexos;06 Cantabria;Total;2016T4;12,89
Ambos sexos;06 Cantabria;Total;2016T3;12,53
Ambos sexos;06 Cantabria;Total;2016T2;15,31
Ambos sexos;06 Cantabria;Total;2016T1;18,90
Ambos sexos;06 Cantabria;Menores de 25 años;2025T3;17,58
Ambos sexos;06 Cantabria;Menores de 25 años;2025T2;22,31
Ambos sexos;06 Cantabria;Menores de 25 años;2025T1;27,11
Ambos sexos;06 Cantabria;Menores de 25 años;2024T4;21,24
Ambos sexos;06 Cantabria;Menores de 25 años;2024T3;16,82
Ambos sexos;06 Cantabria;Menores de 25 años;2024T2;27,45
Ambos sexos;06 Cantabria;Menores de 25 años;2024T1;24,24
Ambos sexos;06 Cantabria;Menores de 25 años;2023T4;20,99
Ambos sexos;06 Cantabria;Menores de 25 años;2023T3;16,50
Ambos sexos;06 Cantabria;Menores de 25 años;2023T2;20,09
Ambos sexos;06 Cantabria;Menores de 25 años;2023T1;23,12
Ambos sexos;06 Cantabria;Menores de 25 años;2022T4;26,70
Ambos sexos;06 Cantabria;Menores de 25 años;2022T3;18,78
Ambos sexos;06 Cantabria;Menores de 25 años;2022T2;31,66
Ambos sexos;06 Cantabria;Menores de 25 años;2022T1;31,79
Ambos sexos;06 Cantabria;Menores de 25 años;2021T4;25,92
Ambos sexos;06 Cantabria;Menores de 25 años;2021T3;21,10
Ambos sexos;06 Cantabria;Menores de 25 años;2021T2;35,03
Ambos sexos;06 Cantabria;Menores de 25 años;2021T1;25,89
Ambos sexos;06 Cantabria;Menores de 25 años;2020T4;34,24
Ambos sexos;06 Cantabria;Menores de 25 años;2020T3;39,15
Ambos sexos;06 Cantabria;Menores de 25 años;2020T2;57,67
Ambos sexos;06 Cantabria;Menores de 25 años;2020T1;38,19
Ambos sexos;06 Cantabria;Menores de 25 años;2019T4;24,25
Ambos sexos;06 Cantabria;Menores de 25 años;2019T3;27,48
Ambos sexos;06 Cantabria;Menores de 25 años;2019T2;30,54
Ambos sexos;06 Cantabria;Menores de 25 años;2019T1;43,75
Ambos sexos;06 Cantabria;Menores de 25 años;2018T4;35,31
Ambos sexos;06 Cantabria;Menores de 25 años;2018T3;21,72
Ambos sexos;06 Cantabria;Menores de 25 años;2018T2;34,38
Ambos sexos;06 Cantabria;Menores de 25 años;2018T1;40,77
Ambos sexos;06 Cantabria;Menores de 25 años;2017T4;38,58
Ambos sexos;06 Cantabria;Menores de 25 años;2017T3;34,30
Ambos sexos;06 Cantabria;Menores de 25 años;2017T2;33,61
Ambos sexos;06 Cantabria;Menores de 25 años;2017T1;36,13
Ambos sexos;06 Cantabria;Menores de 25 años;2016T4;30,45
Ambos sexos;06 Cantabria;Menores de 25 años;2016T3;29,32
Ambos sexos;06 Cantabria;Menores de 25 años;2016T2;39,79
Ambos sexos;06 Cantabria;Menores de 25 años;2016T1;29,16
Ambos sexos;06 Cantabria;25 y más años;2025T3;6,71
Ambos sexos;06 Cantabria;25 y más años;2025T2;6,04
Ambos sexos;06 Cantabria;25 y más años;2025T1;6,79
Ambos sexos;06 Cantabria;25 y más años;2024T4;7,43
Ambos sexos;06 Cantabria;25 y más años;2024T3;6,42
Ambos sexos;06 Cantabria;25 y más años;2024T2;7,50
Ambos sexos;06 Cantabria;25 y más años;2024T1;6,75
Ambos sexos;06 Cantabria;25 y más años;2023T4;6,78
Ambos sexos;06 Cantabria;25 y más años;2023T3;7,11
Ambos sexos;06 Cantabria;25 y más años;2023T2;7,41
Ambos sexos;06 Cantabria;25 y más años;2023T1;8,74
Ambos sexos;06 Cantabria;25 y más años;2022T4;9,76
Ambos sexos;06 Cantabria;25 y más años;2022T3;8,06
Ambos sexos;06 Cantabria;25 y más años;2022T2;7,07
Ambos sexos;06 Cantabria;25 y más años;2022T1;9,88
Ambos sexos;06 Cantabria;25 y más años;2021T4;10,95
Ambos sexos;06 Cantabria;25 y más años;2021T3;9,08
Ambos sexos;06 Cantabria;25 y más años;2021T2;11,12
Ambos sexos;06 Cantabria;25 y más años;2021T1;11,14
Ambos sexos;06 Cantabria;25 y más años;2020T4;10,85
Ambos sexos;06 Cantabria;25 y más años;2020T3;10,50
Ambos sexos;06 Cantabria;25 y más años;2020T2;11,86
Ambos sexos;06 Cantabria;25 y más años;2020T1;9,90
Ambos sexos;06 Cantabria;25 y más años;2019T4;10,56
Ambos sexos;06 Cantabria;25 y más años;2019T3;7,80
Ambos sexos;06 Cantabria;25 y más años;2019T2;8,22
Ambos sexos;06 Cantabria;25 y más años;2019T1;10,97
Ambos sexos;06 Cantabria;25 y más años;2018T4;8,58
Ambos sexos;06 Cantabria;25 y más años;2018T3;8,40
Ambos sexos;06 Cantabria;25 y más años;2018T2;10,53
Ambos sexos;06 Cantabria;25 y más años;2018T1;11,26
Ambos sexos;06 Cantabria;25 y más años;2017T4;12,32
Ambos sexos;06 Cantabria;25 y más años;2017T3;11,52
Ambos sexos;06 Cantabria;25 y más años;2017T2;13,04
Ambos sexos;06 Cantabria;25 y más años;2017T1;12,96
Ambos sexos;06 Cantabria;25 y más años;2016T4;12,06
Ambos sexos;06 Cantabria;25 y más años;2016T3;11,68
Ambos sexos;06 Cantabria;25 y más años;2016T2;14,15
Ambos sexos;06 Cantabria;25 y más años;2016T1;18,43
Ambos sexos;07 Castilla y León;Total;2025T3;8,68
Ambos sexos;07 Castilla y León;Total;2025T2;8,46
Ambos sexos;07 Castilla y León;Total;2025T1;8,70
Ambos sexos;07 Castilla y León;Total;2024T4;8,23
Ambos sexos;07 Castilla y León;Total;2024T3;9,34
Ambos sexos;07 Castilla y León;Total;2024T2;9,81
