Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M11;99,467
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M10;99,670
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M09;99,949
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M08;99,800
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M07;99,754
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M06;99,748
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M05;99,858
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M04;99,226
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M03;99,147
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M02;98,779
Índice;06 Sanidad;13 Madrid, Comunidad de;2017M01;99,202
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M12;99,070
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M11;98,860
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M10;98,918
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M09;98,779
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M08;98,876
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M07;98,741
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M06;98,807
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M05;98,641
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M04;98,628
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M03;98,365
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M02;98,222
Índice;06 Sanidad;13 Madrid, Comunidad de;2016M01;98,381
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M12;99,156
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M11;99,206
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M10;99,143
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M09;98,939
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M08;98,824
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M07;98,816
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M06;99,028
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M05;99,076
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M04;99,025
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M03;98,724
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M02;98,530
Índice;06 Sanidad;13 Madrid, Comunidad de;2015M01;98,159
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M12;98,009
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M11;98,508
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M10;98,679
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M09;97,989
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M08;98,204
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M07;98,317
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M06;98,431
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M05;98,393
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M04;98,067
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M03;98,335
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M02;97,731
Índice;06 Sanidad;13 Madrid, Comunidad de;2014M01;98,072
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M12;98,385
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M11;99,080
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M10;99,101
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M09;99,305
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M08;99,291
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M07;99,359
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M06;99,690
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M05;99,632
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M04;98,928
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M03;99,237
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M02;99,092
Índice;06 Sanidad;13 Madrid, Comunidad de;2013M01;98,859
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M12;99,394
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M11;99,935
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M10;99,908
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M09;100,055
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M08;96,537
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M07;97,387
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M06;90,253
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M05;90,220
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M04;90,213
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M03;90,200
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M02;90,145
Índice;06 Sanidad;13 Madrid, Comunidad de;2012M01;89,994
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M12;90,243
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M11;90,349
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M10;92,640
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M09;92,050
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M08;91,986
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M07;92,297
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M06;92,580
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M05;92,517
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M04;92,607
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M03;92,705
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M02;92,514
Índice;06 Sanidad;13 Madrid, Comunidad de;2011M01;92,670
Índice;06 Sanidad;14 Murcia, Región de;2018M12;98,845
Índice;06 Sanidad;14 Murcia, Región de;2018M11;98,355
Índice;06 Sanidad;14 Murcia, Región de;2018M10;98,287
Índice;06 Sanidad;14 Murcia, Región de;2018M09;96,798
Índice;06 Sanidad;14 Murcia, Región de;2018M08;96,698
Índice;06 Sanidad;14 Murcia, Región de;2018M07;96,910
Índice;06 Sanidad;14 Murcia, Región de;2018M06;97,183
Índice;06 Sanidad;14 Murcia, Región de;2018M05;97,104
Índice;06 Sanidad;14 Murcia, Región de;2018M04;97,067
Índice;06 Sanidad;14 Murcia, Región de;2018M03;96,872
Índice;06 Sanidad;14 Murcia, Región de;2018M02;96,901
Índice;06 Sanidad;14 Murcia, Región de;2018M01;97,467
Índice;06 Sanidad;14 Murcia, Región de;2017M12;97,360
Índice;06 Sanidad;14 Murcia, Región de;2017M11;97,510
Índice;06 Sanidad;14 Murcia, Región de;2017M10;97,717
Índice;06 Sanidad;14 Murcia, Región de;2017M09;97,581
Índice;06 Sanidad;14 Murcia, Región de;2017M08;98,864
Índice;06 Sanidad;14 Murcia, Región de;2017M07;98,613
Índice;06 Sanidad;14 Murcia, Región de;2017M06;99,551
Índice;06 Sanidad;14 Murcia, Región de;2017M05;99,929
Índice;06 Sanidad;14 Murcia, Región de;2017M04;99,347
Índice;06 Sanidad;14 Murcia, Región de;2017M03;98,806
Índice;06 Sanidad;14 Murcia, Región de;2017M02;98,805
Índice;06 Sanidad;14 Murcia, Región de;2017M01;99,158
Índice;06 Sanidad;14 Murcia, Región de;2016M12;99,039
Índice;06 Sanidad;14 Murcia, Región de;2016M11;99,004
Índice;06 Sanidad;14 Murcia, Región de;2016M10;98,821
Índice;06 Sanidad;14 Murcia, Región de;2016M09;98,619
Índice;06 Sanidad;14 Murcia, Región de;2016M08;98,641
Índice;06 Sanidad;14 Murcia, Región de;2016M07;98,594
Índice;06 Sanidad;14 Murcia, Región de;2016M06;97,950
Índice;06 Sanidad;14 Murcia, Región de;2016M05;97,934
Índice;06 Sanidad;14 Murcia, Región de;2016M04;97,821
Índice;06 Sanidad;14 Murcia, Región de;2016M03;97,702
Índice;06 Sanidad;14 Murcia, Región de;2016M02;97,462
Índice;06 Sanidad;14 Murcia, Región de;2016M01;97,650
Índice;06 Sanidad;14 Murcia, Región de;2015M12;97,870
Índice;06 Sanidad;14 Murcia, Región de;2015M11;97,845
Índice;06 Sanidad;14 Murcia, Región de;2015M10;97,795
Índice;06 Sanidad;14 Murcia, Región de;2015M09;97,992
Índice;06 Sanidad;14 Murcia, Región de;2015M08;98,021
Índice;06 Sanidad;14 Murcia, Región de;2015M07;97,611
Índice;06 Sanidad;14 Murcia, Región de;2015M06;97,676
Índice;06 Sanidad;14 Murcia, Región de;2015M05;97,652
Índice;06 Sanidad;14 Murcia, Región de;2015M04;97,644
Índice;06 Sanidad;14 Murcia, Región de;2015M03;97,740
Índice;06 Sanidad;14 Murcia, Región de;2015M02;98,027
Índice;06 Sanidad;14 Murcia, Región de;2015M01;97,803
Índice;06 Sanidad;14 Murcia, Región de;2014M12;97,469
Índice;06 Sanidad;14 Murcia, Región de;2014M11;97,364
Índice;06 Sanidad;14 Murcia, Región de;2014M10;97,787
Índice;06 Sanidad;14 Murcia, Región de;2014M09;97,778
Índice;06 Sanidad;14 Murcia, Región de;2014M08;98,139
Índice;06 Sanidad;14 Murcia, Región de;2014M07;98,012
Índice;06 Sanidad;14 Murcia, Región de;2014M06;98,250
Índice;06 Sanidad;14 Murcia, Región de;2014M05;98,387
Índice;06 Sanidad;14 Murcia, Región de;2014M04;98,379
Índice;06 Sanidad;14 Murcia, Región de;2014M03;97,975
Índice;06 Sanidad;14 Murcia, Región de;2014M02;97,615
Índice;06 Sanidad;14 Murcia, Región de;2014M01;97,552
Índice;06 Sanidad;14 Murcia, Región de;2013M12;97,993
Índice;06 Sanidad;14 Murcia, Región de;2013M11;98,041
Índice;06 Sanidad;14 Murcia, Región de;2013M10;98,209
Índice;06 Sanidad;14 Murcia, Región de;2013M09;98,326
Índice;06 Sanidad;14 Murcia, Región de;2013M08;98,691
